#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.877 eV
 -12.761  0.6742E+00  0.7905E+00
 -12.751  0.6760E+00  0.7973E+00
 -12.741  0.6781E+00  0.8041E+00
 -12.731  0.6801E+00  0.8108E+00
 -12.721  0.6821E+00  0.8177E+00
 -12.711  0.6841E+00  0.8245E+00
 -12.701  0.6861E+00  0.8313E+00
 -12.691  0.6881E+00  0.8382E+00
 -12.681  0.6901E+00  0.8451E+00
 -12.671  0.6922E+00  0.8520E+00
 -12.661  0.6942E+00  0.8589E+00
 -12.651  0.6962E+00  0.8659E+00
 -12.641  0.6982E+00  0.8729E+00
 -12.631  0.7002E+00  0.8799E+00
 -12.621  0.7022E+00  0.8869E+00
 -12.611  0.7042E+00  0.8939E+00
 -12.601  0.7063E+00  0.9010E+00
 -12.591  0.7083E+00  0.9080E+00
 -12.581  0.7103E+00  0.9151E+00
 -12.571  0.7123E+00  0.9222E+00
 -12.561  0.7143E+00  0.9294E+00
 -12.551  0.7163E+00  0.9365E+00
 -12.541  0.7183E+00  0.9437E+00
 -12.531  0.7204E+00  0.9509E+00
 -12.521  0.7090E+00  0.9580E+00
 -12.511  0.7099E+00  0.9651E+00
 -12.501  0.7108E+00  0.9722E+00
 -12.491  0.7117E+00  0.9793E+00
 -12.481  0.7126E+00  0.9864E+00
 -12.471  0.7135E+00  0.9936E+00
 -12.461  0.7144E+00  0.1001E+01
 -12.451  0.7152E+00  0.1008E+01
 -12.441  0.7161E+00  0.1015E+01
 -12.431  0.7170E+00  0.1022E+01
 -12.421  0.7179E+00  0.1029E+01
 -12.411  0.7188E+00  0.1037E+01
 -12.401  0.7197E+00  0.1044E+01
 -12.391  0.7222E+00  0.1051E+01
 -12.381  0.7256E+00  0.1058E+01
 -12.371  0.7290E+00  0.1065E+01
 -12.361  0.7324E+00  0.1073E+01
 -12.351  0.7358E+00  0.1080E+01
 -12.341  0.7393E+00  0.1087E+01
 -12.331  0.7427E+00  0.1095E+01
 -12.321  0.7461E+00  0.1102E+01
 -12.311  0.7495E+00  0.1110E+01
 -12.301  0.7530E+00  0.1117E+01
 -12.291  0.7564E+00  0.1125E+01
 -12.281  0.7598E+00  0.1132E+01
 -12.271  0.7632E+00  0.1140E+01
 -12.261  0.7666E+00  0.1148E+01
 -12.251  0.7701E+00  0.1155E+01
 -12.241  0.7735E+00  0.1163E+01
 -12.231  0.7769E+00  0.1171E+01
 -12.221  0.7803E+00  0.1179E+01
 -12.211  0.7838E+00  0.1186E+01
 -12.201  0.7872E+00  0.1194E+01
 -12.191  0.7906E+00  0.1202E+01
 -12.181  0.7940E+00  0.1210E+01
 -12.171  0.7974E+00  0.1218E+01
 -12.161  0.8009E+00  0.1226E+01
 -12.151  0.8043E+00  0.1234E+01
 -12.141  0.8117E+00  0.1242E+01
 -12.131  0.8192E+00  0.1250E+01
 -12.121  0.8266E+00  0.1259E+01
 -12.111  0.8341E+00  0.1267E+01
 -12.101  0.8415E+00  0.1275E+01
 -12.091  0.8490E+00  0.1284E+01
 -12.081  0.8564E+00  0.1292E+01
 -12.071  0.8639E+00  0.1301E+01
 -12.061  0.8713E+00  0.1310E+01
 -12.051  0.8788E+00  0.1318E+01
 -12.041  0.8862E+00  0.1327E+01
 -12.031  0.8937E+00  0.1336E+01
 -12.021  0.9011E+00  0.1345E+01
 -12.011  0.9086E+00  0.1354E+01
 -12.001  0.9160E+00  0.1363E+01
 -11.991  0.9235E+00  0.1372E+01
 -11.981  0.9309E+00  0.1382E+01
 -11.971  0.9384E+00  0.1391E+01
 -11.961  0.9459E+00  0.1400E+01
 -11.951  0.9535E+00  0.1410E+01
 -11.941  0.9617E+00  0.1419E+01
 -11.931  0.9699E+00  0.1429E+01
 -11.921  0.9781E+00  0.1439E+01
 -11.911  0.9928E+00  0.1449E+01
 -11.901  0.1017E+01  0.1459E+01
 -11.891  0.1042E+01  0.1469E+01
 -11.881  0.1066E+01  0.1480E+01
 -11.871  0.1091E+01  0.1490E+01
 -11.861  0.1115E+01  0.1501E+01
 -11.851  0.1140E+01  0.1513E+01
 -11.841  0.1164E+01  0.1524E+01
 -11.831  0.1189E+01  0.1536E+01
 -11.821  0.2787E+01  0.1562E+01
 -11.811  0.2346E+01  0.1587E+01
 -11.801  0.1906E+01  0.1609E+01
 -11.791  0.1465E+01  0.1625E+01
 -11.781  0.1024E+01  0.1638E+01
 -11.771  0.9148E+00  0.1647E+01
 -11.761  0.8973E+00  0.1656E+01
 -11.751  0.8798E+00  0.1665E+01
 -11.741  0.8623E+00  0.1674E+01
 -11.731  0.8448E+00  0.1682E+01
 -11.721  0.8273E+00  0.1691E+01
 -11.711  0.8098E+00  0.1699E+01
 -11.701  0.7923E+00  0.1707E+01
 -11.691  0.7748E+00  0.1715E+01
 -11.681  0.7573E+00  0.1722E+01
 -11.671  0.7398E+00  0.1730E+01
 -11.661  0.7223E+00  0.1737E+01
 -11.651  0.7048E+00  0.1744E+01
 -11.641  0.6873E+00  0.1751E+01
 -11.631  0.6698E+00  0.1758E+01
 -11.621  0.6523E+00  0.1765E+01
 -11.611  0.6348E+00  0.1771E+01
 -11.601  0.6173E+00  0.1777E+01
 -11.591  0.5998E+00  0.1784E+01
 -11.581  0.5823E+00  0.1789E+01
 -11.571  0.5648E+00  0.1795E+01
 -11.561  0.5473E+00  0.1801E+01
 -11.551  0.5298E+00  0.1806E+01
 -11.541  0.5123E+00  0.1811E+01
 -11.531  0.4948E+00  0.1816E+01
 -11.521  0.4773E+00  0.1821E+01
 -11.511  0.4819E+00  0.1826E+01
 -11.501  0.4901E+00  0.1831E+01
 -11.491  0.4984E+00  0.1836E+01
 -11.481  0.5066E+00  0.1841E+01
 -11.471  0.5149E+00  0.1846E+01
 -11.461  0.5231E+00  0.1851E+01
 -11.451  0.5314E+00  0.1856E+01
 -11.441  0.5397E+00  0.1862E+01
 -11.431  0.5479E+00  0.1867E+01
 -11.421  0.5562E+00  0.1873E+01
 -11.411  0.5644E+00  0.1878E+01
 -11.401  0.5727E+00  0.1884E+01
 -11.391  0.5809E+00  0.1890E+01
 -11.381  0.5892E+00  0.1896E+01
 -11.371  0.5974E+00  0.1902E+01
 -11.361  0.6057E+00  0.1908E+01
 -11.351  0.6140E+00  0.1914E+01
 -11.341  0.2758E+00  0.1918E+01
 -11.331  0.2712E+00  0.1921E+01
 -11.321  0.2665E+00  0.1924E+01
 -11.311  0.2619E+00  0.1926E+01
 -11.301  0.2572E+00  0.1929E+01
 -11.291  0.2526E+00  0.1931E+01
 -11.281  0.2479E+00  0.1934E+01
 -11.271  0.2433E+00  0.1936E+01
 -11.261  0.2387E+00  0.1939E+01
 -11.251  0.2340E+00  0.1941E+01
 -11.241  0.2294E+00  0.1943E+01
 -11.231  0.2247E+00  0.1946E+01
 -11.221  0.2201E+00  0.1948E+01
 -11.211  0.2154E+00  0.1950E+01
 -11.201  0.2108E+00  0.1952E+01
 -11.191  0.2062E+00  0.1954E+01
 -11.181  0.2015E+00  0.1956E+01
 -11.171  0.1969E+00  0.1958E+01
 -11.161  0.1922E+00  0.1960E+01
 -11.151  0.1876E+00  0.1962E+01
 -11.141  0.1829E+00  0.1964E+01
 -11.131  0.1783E+00  0.1966E+01
 -11.121  0.1736E+00  0.1968E+01
 -11.111  0.1690E+00  0.1969E+01
 -11.101  0.1644E+00  0.1971E+01
 -11.091  0.1597E+00  0.1973E+01
 -11.081  0.1551E+00  0.1974E+01
 -11.071  0.1504E+00  0.1976E+01
 -11.061  0.1458E+00  0.1977E+01
 -11.051  0.1411E+00  0.1979E+01
 -11.041  0.1365E+00  0.1980E+01
 -11.031  0.1318E+00  0.1981E+01
 -11.021  0.1272E+00  0.1983E+01
 -11.011  0.1226E+00  0.1984E+01
 -11.001  0.1179E+00  0.1985E+01
 -10.991  0.1133E+00  0.1986E+01
 -10.981  0.1086E+00  0.1987E+01
 -10.971  0.1040E+00  0.1988E+01
